#id: 3902734007
#name: H.sapiens - Whole organism (Integrated)
#score: 35.5
#coverage: 99
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM: 35.5, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#weights: Human_PeptideAtlas_2011-08_Ens62.new:0.338;9606-PA_201408:0.304;9606_GPM_201408:0.178;Human_iBAQ_Khan_2013:0.089;peptideatlaBuild_March2009.peptides.new:0.064;GPM_2012_09_Homo_sapiens_-_ensembl:0.02;HsapiensBuild242_May2010.peptides.new:0.007;
#publication_year: 2023
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000261889	58.7
9606.ENSP00000245185	58.7
9606.ENSP00000318868	58.6
9606.ENSP00000256078	58.6
9606.ENSP00000356972	58.6
9606.ENSP00000355955	58.5
9606.ENSP00000369042	58.4
9606.ENSP00000365233	58.4
9606.ENSP00000295006	58.4
9606.ENSP00000468424	58.3
9606.ENSP00000264108	58.3
9606.ENSP00000272233	58.3
9606.ENSP00000386023	58.3
9606.ENSP00000261714	58.2
9606.ENSP00000000412	58.1
9606.ENSP00000304283	58.1
9606.ENSP00000377617	58.0
9606.ENSP00000362532	57.8
9606.ENSP00000367028	57.8
9606.ENSP00000386651	57.8
9606.ENSP00000293670	57.8
9606.ENSP00000356982	57.7
9606.ENSP00000345259	57.7
9606.ENSP00000478927	57.6
9606.ENSP00000300283	57.6
9606.ENSP00000406577	57.6
9606.ENSP00000342858	57.6
9606.ENSP00000317379	57.6
9606.ENSP00000256404	57.6
9606.ENSP00000467579	57.6
9606.ENSP00000338844	57.5
9606.ENSP00000327268	57.3
9606.ENSP00000377015	57.2
9606.ENSP00000480332	57.2
9606.ENSP00000417229	57.1
9606.ENSP00000386156	57.1
9606.ENSP00000346954	57.0
9606.ENSP00000311313	57.0
9606.ENSP00000325312	57.0
9606.ENSP00000251645	57.0
9606.ENSP00000338788	57.0
9606.ENSP00000318177	57.0
9606.ENSP00000326858	56.9
9606.ENSP00000365817	56.9
9606.ENSP00000398803	56.9
9606.ENSP00000301939	56.8
9606.ENSP00000233627	56.8
9606.ENSP00000299633	56.8
9606.ENSP00000343535	56.8
9606.ENSP00000386041	56.8
9606.ENSP00000427866	56.6
9606.ENSP00000445806	56.6
9606.ENSP00000365576	56.6
9606.ENSP00000291744	56.6
9606.ENSP00000364490	56.5
9606.ENSP00000323421	56.5
9606.ENSP00000436455	56.4
9606.ENSP00000273075	56.3
9606.ENSP00000311344	56.3
9606.ENSP00000258729	56.3
9606.ENSP00000296543	56.2
9606.ENSP00000451818	56.2
9606.ENSP00000210313	56.2
9606.ENSP00000386488	56.1
9606.ENSP00000273047	56.0
9606.ENSP00000230048	56.0
9606.ENSP00000381785	56.0
9606.ENSP00000268261	55.9
9606.ENSP00000414398	55.9
9606.ENSP00000362773	55.8
9606.ENSP00000337825	55.8
9606.ENSP00000274137	55.7
9606.ENSP00000377374	55.6
9606.ENSP00000297848	55.6
9606.ENSP00000291458	55.6
9606.ENSP00000343405	55.5
9606.ENSP00000369927	55.5
9606.ENSP00000417580	55.4
9606.ENSP00000357726	55.4
9606.ENSP00000327589	55.3
9606.ENSP00000250498	55.3
9606.ENSP00000370083	55.3
9606.ENSP00000370119	55.3
9606.ENSP00000301149	55.2
9606.ENSP00000464050	55.2
9606.ENSP00000207549	55.1
9606.ENSP00000446743	55.1
9606.ENSP00000435365	55.1
9606.ENSP00000362409	55.1
9606.ENSP00000418842	55.1
9606.ENSP00000222800	55.0
9606.ENSP00000338039	54.9
9606.ENSP00000476767	54.8
9606.ENSP00000307900	54.8
9606.ENSP00000359719	54.7
9606.ENSP00000215567	54.7
9606.ENSP00000286398	54.6
9606.ENSP00000350512	54.5
9606.ENSP00000361892	54.3
9606.ENSP00000349687	54.3
9606.ENSP00000264187	54.0
9606.ENSP00000320184	54.0
9606.ENSP00000252542	54.0
9606.ENSP00000349508	53.9
9606.ENSP00000318635	53.9
9606.ENSP00000296702	53.9
9606.ENSP00000336721	53.9
9606.ENSP00000356790	53.8
9606.ENSP00000333837	53.8
9606.ENSP00000285670	53.7
9606.ENSP00000412566	53.7
9606.ENSP00000469468	53.7
9606.ENSP00000290921	53.7
9606.ENSP00000216252	53.6
9606.ENSP00000400101	53.6
9606.ENSP00000332604	53.5
9606.ENSP00000296754	53.5
9606.ENSP00000299259	53.4
9606.ENSP00000302324	53.4
9606.ENSP00000273920	53.4
9606.ENSP00000360532	53.4
9606.ENSP00000244520	53.4
9606.ENSP00000367939	53.3
9606.ENSP00000242784	53.3
9606.ENSP00000309561	53.3
9606.ENSP00000376184	53.2
9606.ENSP00000445077	53.1
9606.ENSP00000217131	53.1
9606.ENSP00000439601	53.0
9606.ENSP00000312618	53.0
9606.ENSP00000254322	53.0
9606.ENSP00000315299	52.9
9606.ENSP00000444688	52.8
9606.ENSP00000357123	52.8
9606.ENSP00000382972	52.6
9606.ENSP00000276461	52.6
9606.ENSP00000370968	52.6
9606.ENSP00000215071	52.5
9606.ENSP00000418438	52.5
9606.ENSP00000225573	52.5
9606.ENSP00000311083	52.4
9606.ENSP00000301656	52.4
9606.ENSP00000338862	52.4
9606.ENSP00000373713	52.3
9606.ENSP00000315630	52.3
9606.ENSP00000264705	52.2
9606.ENSP00000402060	52.2
9606.ENSP00000293677	52.1
9606.ENSP00000395083	52.1
9606.ENSP00000362480	52.1
9606.ENSP00000357080	52.1
9606.ENSP00000354040	52.1
9606.ENSP00000387699	52.0
9606.ENSP00000385410	52.0
9606.ENSP00000355587	51.9
9606.ENSP00000254940	51.9
9606.ENSP00000426119	51.9
9606.ENSP00000245615	51.8
9606.ENSP00000408295	51.8
9606.ENSP00000401508	51.8
9606.ENSP00000354003	51.8
9606.ENSP00000362803	51.7
9606.ENSP00000323889	51.7
9606.ENSP00000274853	51.6
9606.ENSP00000261416	51.6
9606.ENSP00000300574	51.6
9606.ENSP00000217901	51.6
9606.ENSP00000485630	51.5
9606.ENSP00000436318	51.5
9606.ENSP00000322706	51.5
9606.ENSP00000249442	51.4
9606.ENSP00000296695	51.4
9606.ENSP00000318176	51.2
9606.ENSP00000365505	51.2
9606.ENSP00000283131	51.2
9606.ENSP00000293350	51.2
9606.ENSP00000353072	51.1
9606.ENSP00000364731	51.1
9606.ENSP00000360644	51.0
9606.ENSP00000333657	51.0
9606.ENSP00000323967	50.9
9606.ENSP00000340820	50.9
9606.ENSP00000411821	50.9
9606.ENSP00000422473	50.9
9606.ENSP00000267064	50.8
9606.ENSP00000272217	50.8
9606.ENSP00000222402	50.8
9606.ENSP00000222214	50.8
9606.ENSP00000259632	50.7
9606.ENSP00000356030	50.7
9606.ENSP00000478610	50.6
9606.ENSP00000293217	50.6
9606.ENSP00000345341	50.6
9606.ENSP00000309092	50.5
9606.ENSP00000290354	50.5
9606.ENSP00000365730	50.5
9606.ENSP00000330737	50.5
9606.ENSP00000418008	50.4
9606.ENSP00000369461	50.3
9606.ENSP00000438113	50.3
9606.ENSP00000263239	50.2
9606.ENSP00000268058	50.2
9606.ENSP00000367545	50.2
9606.ENSP00000388942	50.1
9606.ENSP00000436585	50.1
9606.ENSP00000331487	50.1
9606.ENSP00000257829	50.0
9606.ENSP00000377867	50.0
9606.ENSP00000363019	50.0
9606.ENSP00000364076	49.9
9606.ENSP00000401437	49.9
9606.ENSP00000361867	49.9
9606.ENSP00000289228	49.8
9606.ENSP00000380998	49.8
9606.ENSP00000379691	49.8
9606.ENSP00000252622	49.8
9606.ENSP00000483375	49.8
9606.ENSP00000263598	49.7
9606.ENSP00000289968	49.6
9606.ENSP00000356481	49.6
9606.ENSP00000263579	49.6
9606.ENSP00000418563	49.6
9606.ENSP00000268717	49.6
9606.ENSP00000358548	49.6
9606.ENSP00000438349	49.5
9606.ENSP00000378704	49.4
9606.ENSP00000366565	49.4
9606.ENSP00000216465	49.4
9606.ENSP00000324573	49.4
9606.ENSP00000300738	49.2
9606.ENSP00000325690	49.2
9606.ENSP00000360541	49.1
9606.ENSP00000304854	49.1
9606.ENSP00000217244	49.0
9606.ENSP00000369500	49.0
9606.ENSP00000291700	49.0
9606.ENSP00000265986	49.0
9606.ENSP00000438115	48.9
9606.ENSP00000380286	48.9
9606.ENSP00000258201	48.8
9606.ENSP00000407323	48.8
9606.ENSP00000261531	48.7
9606.ENSP00000300648	48.7
9606.ENSP00000346725	48.7
9606.ENSP00000349679	48.7
9606.ENSP00000310901	48.7
9606.ENSP00000216832	48.7
9606.ENSP00000384474	48.6
9606.ENSP00000350170	48.6
9606.ENSP00000407586	48.5
9606.ENSP00000370258	48.4
9606.ENSP00000332198	48.3
9606.ENSP00000444408	48.3
9606.ENSP00000245552	48.3
9606.ENSP00000482457	48.3
9606.ENSP00000259873	48.3
9606.ENSP00000227266	48.3
9606.ENSP00000340454	48.2
9606.ENSP00000459533	48.2
9606.ENSP00000388325	48.1
9606.ENSP00000216442	48.0
9606.ENSP00000264220	48.0
9606.ENSP00000395772	48.0
9606.ENSP00000360141	48.0
9606.ENSP00000258341	47.9
9606.ENSP00000263270	47.9
9606.ENSP00000308717	47.9
9606.ENSP00000391311	47.8
9606.ENSP00000355689	47.8
9606.ENSP00000345895	47.8
9606.ENSP00000269389	47.8
9606.ENSP00000365806	47.7
9606.ENSP00000305355	47.7
9606.ENSP00000334008	47.7
9606.ENSP00000177742	47.7
9606.ENSP00000294360	47.6
9606.ENSP00000333666	47.6
9606.ENSP00000274353	47.5
9606.ENSP00000351990	47.5
9606.ENSP00000301457	47.5
9606.ENSP00000264883	47.5
9606.ENSP00000234454	47.4
9606.ENSP00000227525	47.4
9606.ENSP00000388552	47.4
9606.ENSP00000334373	47.3
9606.ENSP00000216410	47.3
9606.ENSP00000233616	47.1
9606.ENSP00000246792	47.1
9606.ENSP00000270538	47.1
9606.ENSP00000387282	47.0
9606.ENSP00000411532	47.0
9606.ENSP00000229795	47.0
9606.ENSP00000012443	47.0
9606.ENSP00000238497	47.0
9606.ENSP00000380734	46.9
9606.ENSP00000233735	46.9
9606.ENSP00000386894	46.9
9606.ENSP00000366095	46.9
9606.ENSP00000366927	46.8
9606.ENSP00000425809	46.8
9606.ENSP00000396452	46.8
9606.ENSP00000357320	46.8
9606.ENSP00000400646	46.7
9606.ENSP00000243924	46.7
9606.ENSP00000475168	46.6
9606.ENSP00000342278	46.6
9606.ENSP00000274242	46.5
9606.ENSP00000367309	46.5
9606.ENSP00000325863	46.5
9606.ENSP00000231238	46.5
9606.ENSP00000375649	46.4
9606.ENSP00000330484	46.4
9606.ENSP00000359096	46.4
9606.ENSP00000359100	46.4
9606.ENSP00000312981	46.4
9606.ENSP00000341838	46.4
9606.ENSP00000406463	46.3
9606.ENSP00000361761	46.3
9606.ENSP00000447730	46.3
9606.ENSP00000348565	46.2
9606.ENSP00000339251	46.1
9606.ENSP00000478310	46.1
9606.ENSP00000311677	46.1
9606.ENSP00000228841	46.0
9606.ENSP00000223369	46.0
9606.ENSP00000316779	46.0
9606.ENSP00000358421	46.0
9606.ENSP00000355599	45.9
9606.ENSP00000484431	45.9
9606.ENSP00000386394	45.8
9606.ENSP00000423014	45.8
9606.ENSP00000441065	45.7
9606.ENSP00000037243	45.7
9606.ENSP00000432768	45.7
9606.ENSP00000222271	45.6
9606.ENSP00000424417	45.5
9606.ENSP00000329312	45.5
9606.ENSP00000311469	45.5
9606.ENSP00000296464	45.4
9606.ENSP00000352264	45.4
9606.ENSP00000315644	45.4
9606.ENSP00000296411	45.4
9606.ENSP00000350848	45.3
9606.ENSP00000464814	45.3
9606.ENSP00000302620	45.3
9606.ENSP00000361642	45.3
9606.ENSP00000358616	45.3
9606.ENSP00000380921	45.3
9606.ENSP00000438262	45.3
9606.ENSP00000480514	45.3
9606.ENSP00000377995	45.2
9606.ENSP00000408411	45.2
9606.ENSP00000424183	45.1
9606.ENSP00000391121	45.1
9606.ENSP00000303992	45.1
9606.ENSP00000305692	45.1
9606.ENSP00000319096	45.0
9606.ENSP00000342502	45.0
9606.ENSP00000379051	45.0
9606.ENSP00000422392	44.9
9606.ENSP00000415536	44.9
9606.ENSP00000263102	44.8
9606.ENSP00000265131	44.8
9606.ENSP00000388658	44.7
9606.ENSP00000438886	44.7
9606.ENSP00000378368	44.6
9606.ENSP00000248958	44.6
9606.ENSP00000358089	44.4
9606.ENSP00000251535	44.4
9606.ENSP00000389414	44.4
9606.ENSP00000278715	44.4
9606.ENSP00000428924	44.3
9606.ENSP00000262506	44.3
9606.ENSP00000359297	44.3
9606.ENSP00000290341	44.3
9606.ENSP00000335247	44.2
9606.ENSP00000480313	44.2
9606.ENSP00000378332	44.2
9606.ENSP00000230640	44.1
9606.ENSP00000364694	44.1
9606.ENSP00000376776	44.0
9606.ENSP00000350018	43.9
9606.ENSP00000334448	43.8
9606.ENSP00000278282	43.8
9606.ENSP00000355467	43.8
9606.ENSP00000364964	43.8
9606.ENSP00000203556	43.7
9606.ENSP00000350012	43.6
9606.ENSP00000305255	43.6
9606.ENSP00000364180	43.6
9606.ENSP00000351159	43.5
9606.ENSP00000313454	43.5
9606.ENSP00000267512	43.5
9606.ENSP00000341657	43.5
9606.ENSP00000329097	43.5
9606.ENSP00000290949	43.5
9606.ENSP00000357748	43.4
9606.ENSP00000361562	43.4
9606.ENSP00000278823	43.4
9606.ENSP00000253099	43.4
9606.ENSP00000319531	43.3
9606.ENSP00000388638	43.1
9606.ENSP00000404042	43.1
9606.ENSP00000446242	43.1
9606.ENSP00000263847	43.1
9606.ENSP00000388293	43.0
9606.ENSP00000351811	43.0
9606.ENSP00000368664	42.9
9606.ENSP00000370741	42.8
9606.ENSP00000468367	42.7
9606.ENSP00000231498	42.7
9606.ENSP00000354681	42.7
9606.ENSP00000349359	42.5
9606.ENSP00000346483	42.5
9606.ENSP00000369822	42.5
9606.ENSP00000362918	42.4
9606.ENSP00000306788	42.4
9606.ENSP00000262768	42.3
9606.ENSP00000269143	42.3
9606.ENSP00000300605	42.2
9606.ENSP00000401980	42.2
9606.ENSP00000300784	42.1
9606.ENSP00000396704	42.1
9606.ENSP00000328358	42.1
9606.ENSP00000325074	42.1
9606.ENSP00000414856	42.0
9606.ENSP00000452245	42.0
9606.ENSP00000222388	41.9
9606.ENSP00000351380	41.9
9606.ENSP00000292147	41.8
9606.ENSP00000286648	41.8
9606.ENSP00000243253	41.8
9606.ENSP00000326888	41.8
9606.ENSP00000483313	41.7
9606.ENSP00000479919	41.7
9606.ENSP00000233146	41.6
9606.ENSP00000440222	41.6
9606.ENSP00000368605	41.6
9606.ENSP00000408146	41.5
9606.ENSP00000266970	41.5
9606.ENSP00000245539	41.5
9606.ENSP00000253686	41.5
9606.ENSP00000364289	41.4
9606.ENSP00000222572	41.4
9606.ENSP00000355566	41.3
9606.ENSP00000365201	41.3
9606.ENSP00000292169	41.3
9606.ENSP00000361900	41.3
9606.ENSP00000361803	41.2
9606.ENSP00000253362	41.2
9606.ENSP00000310117	41.2
9606.ENSP00000483570	41.1
9606.ENSP00000230036	41.1
9606.ENSP00000369897	41.1
9606.ENSP00000256935	41.0
9606.ENSP00000359305	41.0
9606.ENSP00000385746	40.9
9606.ENSP00000265709	40.9
9606.ENSP00000284981	40.9
9606.ENSP00000184266	40.8
9606.ENSP00000007735	40.8
9606.ENSP00000434442	40.7
9606.ENSP00000362711	40.6
9606.ENSP00000296755	40.6
9606.ENSP00000378217	40.5
9606.ENSP00000206474	40.5
9606.ENSP00000332887	40.4
9606.ENSP00000359151	40.4
9606.ENSP00000232219	40.3
9606.ENSP00000333938	40.3
9606.ENSP00000362041	40.3
9606.ENSP00000359504	40.2
9606.ENSP00000454038	40.2
9606.ENSP00000249066	40.2
9606.ENSP00000299529	40.2
9606.ENSP00000368030	40.1
9606.ENSP00000291386	40.1
9606.ENSP00000314733	40.1
9606.ENSP00000005587	40.0
9606.ENSP00000306548	40.0
9606.ENSP00000346103	40.0
9606.ENSP00000369677	40.0
9606.ENSP00000354837	40.0
9606.ENSP00000358674	40.0
9606.ENSP00000351682	40.0
9606.ENSP00000372221	40.0
9606.ENSP00000360316	39.9
9606.ENSP00000354111	39.8
9606.ENSP00000339933	39.8
9606.ENSP00000361634	39.8
9606.ENSP00000356988	39.7
9606.ENSP00000295119	39.7
9606.ENSP00000367991	39.7
9606.ENSP00000380869	39.7
9606.ENSP00000358719	39.6
9606.ENSP00000323867	39.6
9606.ENSP00000355777	39.6
9606.ENSP00000396301	39.5
9606.ENSP00000415968	39.5
9606.ENSP00000355809	39.5
9606.ENSP00000339883	39.5
9606.ENSP00000268053	39.5
9606.ENSP00000318318	39.5
9606.ENSP00000264414	39.5
9606.ENSP00000327255	39.5
9606.ENSP00000296424	39.4
9606.ENSP00000251607	39.4
9606.ENSP00000386043	39.4
9606.ENSP00000347416	39.4
9606.ENSP00000339787	39.4
9606.ENSP00000414921	39.4
9606.ENSP00000337746	39.3
9606.ENSP00000395590	39.2
9606.ENSP00000308057	39.2
9606.ENSP00000263593	39.2
9606.ENSP00000040663	39.2
9606.ENSP00000422007	39.2
9606.ENSP00000265044	39.1
9606.ENSP00000363054	39.1
9606.ENSP00000367893	39.1
9606.ENSP00000391942	39.1
9606.ENSP00000317985	39.1
9606.ENSP00000326806	39.1
9606.ENSP00000311713	39.0
9606.ENSP00000358554	39.0
9606.ENSP00000337194	39.0
9606.ENSP00000462468	38.9
9606.ENSP00000247470	38.9
9606.ENSP00000296490	38.9
9606.ENSP00000314214	38.9
9606.ENSP00000377914	38.9
9606.ENSP00000464383	38.9
9606.ENSP00000354742	38.9
9606.ENSP00000366396	38.9
9606.ENSP00000358106	38.8
9606.ENSP00000394842	38.8
9606.ENSP00000347581	38.8
9606.ENSP00000407685	38.8
9606.ENSP00000431040	38.8
9606.ENSP00000301242	38.8
9606.ENSP00000230340	38.8
9606.ENSP00000260508	38.8
9606.ENSP00000216639	38.8
9606.ENSP00000261667	38.8
9606.ENSP00000358994	38.8
9606.ENSP00000442699	38.8
9606.ENSP00000267812	38.8
9606.ENSP00000425759	38.7
9606.ENSP00000327694	38.7
9606.ENSP00000271526	38.7
9606.ENSP00000281154	38.7
9606.ENSP00000370748	38.5
9606.ENSP00000293872	38.5
9606.ENSP00000280706	38.4
9606.ENSP00000292782	38.4
9606.ENSP00000357564	38.4
9606.ENSP00000361993	38.4
9606.ENSP00000219548	38.3
9606.ENSP00000368699	38.3
9606.ENSP00000358283	38.3
9606.ENSP00000278618	38.3
9606.ENSP00000332613	38.3
9606.ENSP00000352455	38.3
9606.ENSP00000475750	38.3
9606.ENSP00000257245	38.3
9606.ENSP00000359128	38.2
9606.ENSP00000356828	38.2
9606.ENSP00000296658	38.2
9606.ENSP00000259727	38.1
9606.ENSP00000303423	38.1
9606.ENSP00000466799	38.1
9606.ENSP00000451752	38.1
9606.ENSP00000278483	38.1
9606.ENSP00000055077	38.1
9606.ENSP00000441158	38.0
9606.ENSP00000258383	38.0
9606.ENSP00000277165	38.0
9606.ENSP00000352401	37.9
9606.ENSP00000279242	37.9
9606.ENSP00000473553	37.8
9606.ENSP00000362399	37.8
9606.ENSP00000438465	37.8
9606.ENSP00000304102	37.7
9606.ENSP00000246515	37.7
9606.ENSP00000296597	37.7
9606.ENSP00000375711	37.6
9606.ENSP00000457733	37.5
9606.ENSP00000440847	37.5
9606.ENSP00000432279	37.5
9606.ENSP00000361711	37.4
9606.ENSP00000392896	37.4
9606.ENSP00000369784	37.4
9606.ENSP00000259951	37.4
9606.ENSP00000250124	37.4
9606.ENSP00000319060	37.3
9606.ENSP00000483345	37.3
9606.ENSP00000453508	37.3
9606.ENSP00000265594	37.3
9606.ENSP00000354340	37.3
9606.ENSP00000251968	37.3
9606.ENSP00000346080	37.2
9606.ENSP00000350364	37.2
9606.ENSP00000215565	37.1
9606.ENSP00000301046	37.1
9606.ENSP00000348984	37.1
9606.ENSP00000319781	37.1
9606.ENSP00000349576	37.1
9606.ENSP00000360922	37.1
9606.ENSP00000481038	37.0
9606.ENSP00000377558	37.0
9606.ENSP00000340944	37.0
9606.ENSP00000265872	37.0
9606.ENSP00000480832	37.0
9606.ENSP00000379683	37.0
9606.ENSP00000457411	36.9
9606.ENSP00000269305	36.9
9606.ENSP00000265070	36.9
9606.ENSP00000350949	36.9
9606.ENSP00000353452	36.9
9606.ENSP00000246151	36.9
9606.ENSP00000470252	36.8
9606.ENSP00000356465	36.8
9606.ENSP00000369682	36.8
9606.ENSP00000454836	36.8
9606.ENSP00000343742	36.7
9606.ENSP00000254480	36.7
9606.ENSP00000413697	36.7
9606.ENSP00000303754	36.7
9606.ENSP00000374013	36.6
9606.ENSP00000258198	36.6
9606.ENSP00000372005	36.6
9606.ENSP00000379845	36.6
9606.ENSP00000262053	36.5
9606.ENSP00000263735	36.4
9606.ENSP00000426455	36.4
9606.ENSP00000262942	36.4
9606.ENSP00000307850	36.4
9606.ENSP00000295448	36.4
9606.ENSP00000309555	36.4
9606.ENSP00000364902	36.4
9606.ENSP00000355895	36.3
9606.ENSP00000314615	36.3
9606.ENSP00000386458	36.3
9606.ENSP00000262302	36.3
9606.ENSP00000312185	36.2
9606.ENSP00000392147	36.2
9606.ENSP00000338727	36.1
9606.ENSP00000481495	36.1
9606.ENSP00000445122	36.0
9606.ENSP00000221930	36.0
9606.ENSP00000377390	35.9
9606.ENSP00000264167	35.9
9606.ENSP00000384537	35.9
9606.ENSP00000404375	35.8
9606.ENSP00000377664	35.8
9606.ENSP00000081029	35.8
9606.ENSP00000335808	35.8
9606.ENSP00000364114	35.8
9606.ENSP00000483786	35.8
9606.ENSP00000378292	35.8
9606.ENSP00000345008	35.7
9606.ENSP00000261167	35.7
9606.ENSP00000323687	35.7
9606.ENSP00000253794	35.6
9606.ENSP00000328023	35.6
9606.ENSP00000258105	35.6
9606.ENSP00000478059	35.5
9606.ENSP00000366998	35.5
9606.ENSP00000362036	35.5
9606.ENSP00000296684	35.5
9606.ENSP00000331201	35.4
9606.ENSP00000299299	35.3
9606.ENSP00000242592	35.3
9606.ENSP00000246747	35.3
9606.ENSP00000308606	35.3
9606.ENSP00000266079	35.2
9606.ENSP00000261942	35.1
9606.ENSP00000362063	35.1
9606.ENSP00000269373	35.1
9606.ENSP00000256578	35.1
9606.ENSP00000424501	35.1
9606.ENSP00000276590	35.0
9606.ENSP00000307188	35.0
9606.ENSP00000335632	35.0
9606.ENSP00000283290	35.0
9606.ENSP00000179259	34.9
9606.ENSP00000404203	34.9
9606.ENSP00000296280	34.9
9606.ENSP00000263212	34.9
9606.ENSP00000400717	34.8
9606.ENSP00000426941	34.8
9606.ENSP00000461324	34.8
9606.ENSP00000337358	34.7
9606.ENSP00000255194	34.7
9606.ENSP00000419027	34.6
9606.ENSP00000355094	34.6
9606.ENSP00000285814	34.5
9606.ENSP00000287156	34.5
9606.ENSP00000301012	34.5
9606.ENSP00000294728	34.5
9606.ENSP00000377532	34.5
9606.ENSP00000354610	34.4
9606.ENSP00000317955	34.4
9606.ENSP00000437783	34.4
9606.ENSP00000436005	34.4
9606.ENSP00000229379	34.4
9606.ENSP00000339017	34.4
9606.ENSP00000368455	34.3
9606.ENSP00000385927	34.3
9606.ENSP00000485401	34.3
9606.ENSP00000256545	34.3
9606.ENSP00000339844	34.3
9606.ENSP00000410758	34.3
9606.ENSP00000347836	34.3
9606.ENSP00000481450	34.2
9606.ENSP00000338348	34.2
9606.ENSP00000228928	34.2
9606.ENSP00000449428	34.2
9606.ENSP00000216492	34.1
9606.ENSP00000478024	34.1
9606.ENSP00000343867	34.1
9606.ENSP00000355050	34.1
9606.ENSP00000325266	34.0
9606.ENSP00000378877	34.0
9606.ENSP00000276062	34.0
9606.ENSP00000340648	34.0
9606.ENSP00000306920	33.9
9606.ENSP00000401371	33.9
9606.ENSP00000423673	33.9
9606.ENSP00000259037	33.9
9606.ENSP00000405575	33.9
9606.ENSP00000220966	33.9
9606.ENSP00000354632	33.9
9606.ENSP00000260102	33.9
9606.ENSP00000296877	33.9
9606.ENSP00000312134	33.8
9606.ENSP00000217109	33.8
9606.ENSP00000393566	33.8
9606.ENSP00000336831	33.7
9606.ENSP00000262494	33.7
9606.ENSP00000324511	33.7
9606.ENSP00000362273	33.7
9606.ENSP00000276585	33.7
9606.ENSP00000362710	33.7
9606.ENSP00000407487	33.6
9606.ENSP00000310723	33.6
9606.ENSP00000330918	33.6
9606.ENSP00000382250	33.5
9606.ENSP00000313571	33.5
9606.ENSP00000367891	33.5
9606.ENSP00000378165	33.5
9606.ENSP00000465075	33.4
9606.ENSP00000325313	33.4
9606.ENSP00000397927	33.4
9606.ENSP00000417378	33.4
9606.ENSP00000360576	33.3
9606.ENSP00000370625	33.3
9606.ENSP00000315017	33.3
9606.ENSP00000346206	33.2
9606.ENSP00000421922	33.2
9606.ENSP00000254799	33.1
9606.ENSP00000363313	33.1
9606.ENSP00000444645	33.1
9606.ENSP00000379203	33.0
9606.ENSP00000460885	33.0
9606.ENSP00000450614	33.0
9606.ENSP00000356263	32.9
9606.ENSP00000333266	32.9
9606.ENSP00000357429	32.9
9606.ENSP00000311364	32.9
9606.ENSP00000284273	32.9
9606.ENSP00000325369	32.9
9606.ENSP00000225729	32.8
9606.ENSP00000302768	32.8
9606.ENSP00000419038	32.8
9606.ENSP00000315476	32.8
9606.ENSP00000385824	32.8
9606.ENSP00000426167	32.7
9606.ENSP00000246117	32.6
9606.ENSP00000353770	32.6
9606.ENSP00000352208	32.6
9606.ENSP00000324628	32.6
9606.ENSP00000330391	32.6
9606.ENSP00000336666	32.5
9606.ENSP00000256433	32.5
9606.ENSP00000372112	32.5
9606.ENSP00000385616	32.5
9606.ENSP00000258975	32.5
9606.ENSP00000361465	32.4
9606.ENSP00000362144	32.4
9606.ENSP00000369411	32.4
9606.ENSP00000347046	32.4
9606.ENSP00000354525	32.4
9606.ENSP00000349923	32.3
9606.ENSP00000363809	32.3
9606.ENSP00000462435	32.3
9606.ENSP00000265388	32.3
9606.ENSP00000378851	32.3
9606.ENSP00000444856	32.3
9606.ENSP00000336752	32.2
9606.ENSP00000476535	32.2
9606.ENSP00000325941	32.2
9606.ENSP00000379457	32.2
9606.ENSP00000349560	32.2
9606.ENSP00000296786	32.2
9606.ENSP00000426638	32.2
9606.ENSP00000305263	32.1
9606.ENSP00000434142	32.1
9606.ENSP00000297338	32.1
9606.ENSP00000352071	32.0
9606.ENSP00000216044	32.0
9606.ENSP00000053867	32.0
9606.ENSP00000306752	32.0
9606.ENSP00000331127	32.0
9606.ENSP00000480828	32.0
9606.ENSP00000371475	32.0
9606.ENSP00000416583	31.9
9606.ENSP00000245934	31.9
9606.ENSP00000254508	31.9
9606.ENSP00000387170	31.9
9606.ENSP00000354490	31.8
9606.ENSP00000340761	31.8
9606.ENSP00000263274	31.8
9606.ENSP00000368688	31.8
9606.ENSP00000484415	31.7
9606.ENSP00000267103	31.7
9606.ENSP00000393313	31.7
9606.ENSP00000357981	31.7
9606.ENSP00000446184	31.6
9606.ENSP00000403614	31.6
9606.ENSP00000344674	31.5
9606.ENSP00000354201	31.5
9606.ENSP00000358272	31.5
9606.ENSP00000176763	31.5
9606.ENSP00000357691	31.5
9606.ENSP00000252512	31.5
9606.ENSP00000326804	31.5
9606.ENSP00000366237	31.4
9606.ENSP00000378972	31.4
9606.ENSP00000476117	31.4
9606.ENSP00000362931	31.4
9606.ENSP00000380638	31.4
9606.ENSP00000302194	31.4
9606.ENSP00000470034	31.3
9606.ENSP00000364212	31.3
9606.ENSP00000296509	31.2
9606.ENSP00000350310	31.2
9606.ENSP00000359258	31.1
9606.ENSP00000312652	31.1
9606.ENSP00000245544	31.1
9606.ENSP00000366672	31.1
9606.ENSP00000316032	31.1
9606.ENSP00000238823	31.1
9606.ENSP00000242351	31.1
